  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          2.16947              67.7       4047720         559942
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          3.49316                85       6177700         645976
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          6.08533                50       2484724         452645
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          7.35078             120.8       6162540         437644
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          9.99009             139.2      17502220        1166718
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          15.8748              64.9       3147216         570596
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          18.8263             111.4       2563556         224938
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          25.1593             143.8      10408856         725098
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          27.1706             156.4      20740396        1350842
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          27.2722              97.6       7586064         967490
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          30.2698             122.2       9153608         816100
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          33.5331             146.3      22227592        1670197
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        0        0        1          41.1722               131       1308308         117828
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          44.0413             150.2      11421544         862339
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        0        0        1          45.4009             158.4        673104          51480
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          45.3244             120.4      16509240        1768634
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          47.2642             116.7       5374220         685314
