  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          1.49355              91.3       1308308         118256
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1           3.1675             109.3      11421544         943612
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          4.33441             117.4        673104          50961
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1          5.69277              80.8      16509240        1777403
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          6.15804              75.6       5374220         673440
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1           6.7989              51.9       3642948         674602
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          8.00105             123.4      20026360        1430467
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          10.3139              65.9        733744         118140
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          10.3555                76       8406220        1127509
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          15.1578              66.8       3720264         663708
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          15.9341             104.9        354744          33758
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          16.1736             132.6       7824076         549895
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          17.3785             105.9       8342548         807784
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          18.9679             141.6      26063072        1722721
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          21.9343             118.3       8413800         764320
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          22.1683              90.3       1437168         169498
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          22.7036             151.8       5080116         319262
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          23.8322              87.4       6506672         926747
