  Cookie                 SRCIP          DSTIP       SRCPort  DSTPort  Protocol  NumSwitches Active   InCache  Blocked  Direction  TimeCreated  TimeFinished      ExpBytes           Rate
0x0040032710753011       10.0.0.4       10.0.0.3    10000    30000    17        0           0        1        0        1          4.79247              74.3       5374220         659337
0x0040032711753111       10.0.0.4       10.0.0.3    10001    30001    17        0           0        1        0        1          5.34871              50.4       3642948         652692
0x0040032712753211       10.0.0.4       10.0.0.3    10002    30002    17        0           0        1        0        1          6.77748             122.2      20026360        1415008
0x0040032713753311       10.0.0.4       10.0.0.3    10003    30003    17        0           0        1        0        1           8.5305              64.1        733744         114047
0x0040032714753411       10.0.0.4       10.0.0.3    10004    30004    17        0           0        1        0        1          12.1356              77.8       8406220        1162195
0x0040032715753511       10.0.0.4       10.0.0.3    10005    30005    17        0           0        1        0        1          12.3233              63.9       3720264         624248
0x0040032716753611       10.0.0.4       10.0.0.3    10006    30006    17        0           0        1        0        1          12.5886             101.5        354744          32466
0x0040032717753711       10.0.0.4       10.0.0.3    10007    30007    17        0           0        1        0        1          13.2226             129.6       7824076         586197
0x0040032718753811       10.0.0.4       10.0.0.3    10008    30008    17        0           0        1        0        1          13.4996               102       8342548         771561
0x0040032719753911       10.0.0.4       10.0.0.3    10009    30009    17        0           0        1        0        1          13.5471             136.2      26063072        1790462
0x004003271a753a11       10.0.0.4       10.0.0.3    10010    30010    17        0           0        1        0        1          18.3835             114.8       8413800         734697
0x004003271b753b11       10.0.0.4       10.0.0.3    10011    30011    17        0           0        1        0        1          18.6384              86.7       1437168         187370
0x004003271c753c11       10.0.0.4       10.0.0.3    10012    30012    17        0           0        1        0        1          19.0077             148.1       5080116         335896
0x004003271d753d11       10.0.0.4       10.0.0.3    10013    30013    17        0           0        1        0        1          21.1736              84.7       6506672         884864
0x004003271e753e11       10.0.0.4       10.0.0.3    10014    30014    17        0           0        1        0        1          24.0288              83.5      12087068        1727612
0x004003271f753f11       10.0.0.4       10.0.0.3    10015    30015    17        0           0        1        0        1          25.5013              82.7       6308076         925978
0x0040032720754011       10.0.0.4       10.0.0.3    10016    30016    17        0           0        1        0        1          33.1006             152.3       4156872         284475
0x0040032721754111       10.0.0.4       10.0.0.3    10017    30017    17        0           0        1        0        1          33.8123               127      13921428        1292196
0x0040032722754211       10.0.0.4       10.0.0.3    10018    30018    17        0           0        1        0        1          36.4429              97.3      10233000        1528535
0x0040032723754311       10.0.0.4       10.0.0.3    10019    30019    17        0           0        1        0        1          36.8504             166.1      21111816        1371458
0x0040032724754411       10.0.0.4       10.0.0.3    10020    30020    17        0           0        1        0        1          38.3444              99.4       1271924         196985
0x0040032725754511       10.0.0.4       10.0.0.3    10021    30021    17        0           0        0        0        1          41.8637             167.9       2367992         160356
0x0040032726754611       10.0.0.4       10.0.0.3    10022    30022    17        0           0        0        0        1          42.1128              96.4        174340          29125
0x0040032727754711       10.0.0.4       10.0.0.3    10023    30023    17        0           0        1        0        1          41.9572               123      12361464        1267147
0x0040032728754811       10.0.0.4       10.0.0.3    10024    30024    17        0           0        1        0        1          43.8525             158.6      23792104        1793135
0x0040032729754911       10.0.0.4       10.0.0.3    10025    30025    17        0           0        0        0        1          44.3794              98.3       1658504         290834
0x004003272a754a11       10.0.0.4       10.0.0.3    10026    30026    17        0           0        0        0        1          50.0013             132.7         28804           2880
0x004003272b754b11       10.0.0.4       10.0.0.3    10027    30027    17        0           0        1        0        1          51.6783              90.2       1699436         354772
0x004003272c754c11       10.0.0.4       10.0.0.3    10028    30028    17        0           0        0        0        1          53.5414              93.7        527568         115762
0x004003272d754d11       10.0.0.4       10.0.0.3    10029    30029    17        0           0        0        0        1          54.1267             166.9        225884          17068
