Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
7 HW 20 20 0 0
7 SW 20 20 0 0
12 HW 49 49 0 0
12 SW 54 54 0 0
17 HW 78 79 0 0
17 SW 82 83 0 0
22 HW 108 108 0 0
22 SW 113 113 0 0
27 HW 135 135 0 0
27 SW 135 142 0 1137324
32 HW 158 166 0 2922696
32 SW 166 177 0 2236548
37 HW 189 199 0 4569264
37 SW 184 205 0 6072492
42 HW 200 222 6 11787552
42 SW 204 235 0 14706012
47 HW 200 228 29 17336592
47 SW 216 265 0 31310796
52 HW 198 252 40 51495696
52 SW 244 303 0 40898388
57 HW 200 266 69 65065896
57 SW 263 342 0 75703116
62 HW 200 274 101 71761032
62 SW 283 379 0 90792876
67 HW 194 289 117 118194552
67 SW 294 412 0 144703356
72 HW 200 310 133 155625624
73 SW 324 456 0 181104756
78 HW 198 324 154 234352440
78 SW 340 501 0 249255252
83 HW 200 339 175 256572792
83 SW 351 541 0 294090588
88 HW 200 355 198 309582000
88 SW 372 588 0 389261916
93 HW 197 364 230 386730288
93 SW 375 633 0 515604636
98 HW 200 389 246 460760832
98 SW 389 687 0 645139188
103 HW 200 408 267 522970560
103 SW 402 743 0 783393444
108 HW 200 422 297 628370568
109 SW 411 791 0 1019763012
113 HW 200 446 319 753626160
114 SW 405 847 0 1186616748
118 HW 194 466 334 847432152
119 SW 415 908 0 1389557388
123 HW 200 492 350 961849728
124 SW 429 958 0 1607503116
128 HW 197 510 366 1049131440
129 SW 414 996 0 1795804692
133 HW 200 532 373 1186549560
134 SW 401 1049 0 2003527788
138 HW 196 551 397 1305693648
139 SW 413 1103 0 2119088436
143 HW 201 571 412 1424694096
145 SW 436 1161 0 2332046076
149 HW 199 582 443 1492050672
150 SW 446 1226 0 2508541836
154 HW 195 597 476 1550002608
155 SW 456 1282 0 2659598376
159 HW 200 623 489 1654117416
160 SW 427 1332 0 2917432176
164 HW 200 641 513 1766703960
165 SW 425 1391 0 3088247352
169 HW 195 661 528 1922772600
170 SW 419 1439 0 3337365984
174 HW 196 685 539 2014159392
175 SW 411 1479 0 3473131488
179 HW 199 710 557 2137075920
181 SW 410 1542 0 3581880756
184 HW 198 726 581 2194551576
186 SW 412 1586 0 3817671108
189 HW 199 741 606 2279535048
191 SW 425 1637 0 3932064492
194 HW 194 761 635 2403526608
196 SW 418 1690 0 4094021040
199 HW 198 779 652 2496915288
201 SW 437 1752 0 4197834960
204 HW 200 793 681 2552319504
206 SW 449 1802 0 4390490976
209 HW 199 822 688 2723883120
211 SW 442 1853 0 4546355496
214 HW 200 845 710 2887470936
217 SW 425 1907 0 4865881920
220 HW 200 862 735 2952196632
222 SW 427 1963 0 5135321832
225 HW 200 891 747 3037713840
227 SW 431 2014 0 5371562760
230 HW 200 908 768 3089797704
232 SW 443 2069 0 5551280772
235 HW 200 924 794 3173917824
237 SW 443 2127 0 5675649000
240 HW 192 948 803 3336426072
242 SW 446 2178 0 5937217440
245 HW 200 971 817 3418648632
247 SW 447 2233 0 6106771608
250 HW 200 993 827 3552232320
253 SW 415 2267 0 6360051264
255 HW 195 1007 829 3599981280
258 SW 391 2293 0 6529070184
260 HW 186 1019 829 3645820584
263 SW 353 2318 0 6759098304
265 HW 181 1027 829 3711689352
268 SW 337 2347 0 6905884776
270 HW 163 1040 829 3834085752
273 SW 301 2363 0 7136637144
275 HW 150 1051 829 3918543048
278 SW 277 2381 0 7252654536
280 HW 146 1063 829 3959283888
283 SW 239 2403 0 7502397744
286 HW 127 1070 829 4014990504
288 SW 222 2420 0 7609884312
291 HW 117 1082 829 4054620024
293 SW 200 2434 0 7757373864
296 HW 106 1093 829 4187493072
298 SW 171 2449 0 7978928736
301 HW 99 1102 829 4275450648
304 SW 157 2467 0 8102167320
306 HW 80 1107 829 4366303704
309 SW 139 2477 0 8285045232
311 HW 65 1114 829 4452592032
314 SW 126 2490 0 8399562600
316 HW 52 1119 829 4527281808
319 SW 103 2503 0 8526109800
321 HW 44 1121 829 4616893512
324 SW 88 2510 0 8659032744
326 HW 36 1125 829 4687523568
329 SW 72 2518 0 8793818472
331 HW 30 1131 829 4729096008
334 SW 58 2525 0 8909534856
336 HW 28 1133 829 4735470600
339 SW 43 2529 0 8970719448
341 HW 21 1134 829 4748440536
344 SW 32 2534 0 9045815952
346 HW 10 1135 829 4826874024
349 SW 22 2536 0 9109764480
351 HW 6 1135 829 4837013496
354 SW 14 2536 0 9169754712
356 HW 4 1135 829 4856855472
359 SW 6 2536 0 9180526320
361 HW 2 1135 829 4872103992
364 SW 2 2536 0 9211195728
366 HW 2 1135 829 4872103992
369 SW 2 2536 0 9211195728
