Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
9 HW 10 10 0 0
9 SW 11 11 0 0
14 HW 17 17 0 0
14 SW 22 22 0 0
19 HW 26 26 0 0
19 SW 33 33 0 0
25 SW 40 41 0 0
25 HW 33 33 0 0
30 SW 45 49 0 300
30 HW 42 42 0 0
35 SW 50 58 0 4196100
35 HW 54 54 0 0
40 HW 58 58 0 0
40 SW 52 62 0 5284740
45 HW 63 69 0 5594400
45 SW 59 73 0 8948316
50 HW 71 81 0 9141552
50 SW 70 89 0 14249388
55 HW 74 92 0 18730656
55 SW 76 98 0 15032604
60 HW 80 102 0 19710432
60 SW 88 110 0 15032604
65 HW 89 115 0 23174424
65 SW 90 124 0 25016520
70 HW 86 122 0 30705696
70 SW 90 132 0 40144080
75 HW 95 137 0 33248880
75 SW 97 145 0 58421136
80 HW 97 149 0 52368120
80 SW 93 153 0 94916460
85 SW 97 164 0 101307684
85 HW 112 168 0 55215216
90 SW 106 180 0 108451884
90 HW 115 181 0 80566920
95 SW 120 198 0 115682388
95 HW 114 194 0 107994600
100 SW 134 216 0 132081540
100 HW 105 207 0 173485368
105 SW 134 234 0 165421140
105 HW 107 221 0 191803248
110 SW 134 255 0 260305188
110 HW 114 238 0 226517256
115 SW 138 274 0 281455044
116 HW 126 256 0 258313104
121 SW 128 285 0 334978332
121 HW 133 273 0 274564080
126 SW 127 301 0 407858424
126 HW 138 294 0 316582560
131 SW 133 323 0 445939776
131 HW 140 308 0 327125736
136 SW 144 340 0 459473688
136 HW 133 323 0 401800392
141 SW 155 361 0 507695904
141 HW 134 340 0 463334256
146 SW 138 377 0 595041120
146 HW 137 357 0 541590840
151 SW 146 395 0 663974712
151 HW 146 372 0 558735408
156 SW 131 409 0 730221480
156 HW 134 386 0 653191560
161 SW 131 427 0 775648008
161 HW 133 405 0 686063952
166 SW 131 441 0 801382368
166 HW 136 418 0 694698984
171 SW 130 454 0 851496096
171 HW 143 437 0 706412448
176 SW 137 475 0 898658580
176 HW 145 455 0 741961080
181 SW 135 491 0 931152972
181 HW 139 465 0 792464904
186 SW 130 500 0 961944852
186 HW 123 475 0 918177120
191 SW 130 516 0 1048284588
191 HW 129 495 0 938900592
196 SW 121 531 0 1108749648
197 HW 135 513 0 978545232
202 SW 128 544 0 1115464440
202 HW 145 529 0 995570352
207 SW 135 561 0 1146661536
207 HW 142 547 0 1062252576
212 SW 138 578 0 1192258920
212 HW 140 567 0 1115995104
217 SW 146 596 0 1217946288
217 HW 144 586 0 1172510640
222 SW 145 615 0 1272538680
