Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
9 HW 7 7 0 946512
9 SW 8 8 0 1017576
13 HW 16 16 0 5865048
13 SW 22 22 0 7466256
17 HW 27 27 0 20369664
17 SW 33 33 0 24583608
21 HW 36 36 0 48748392
21 SW 41 41 0 56582064
25 HW 45 45 0 91238616
25 SW 51 51 0 104867784
29 HW 51 51 0 148426992
29 SW 51 57 0 167196960
33 HW 60 60 0 223658064
33 SW 62 68 0 247074408
37 HW 67 72 0 313315128
37 SW 73 79 0 346435488
41 HW 71 81 0 420599088
41 SW 69 87 0 456744960
45 HW 78 90 0 549615024
46 SW 79 99 0 590448096
50 HW 90 102 0 707466312
50 SW 91 117 0 747945576
54 HW 92 111 0 888916896
54 SW 99 128 0 939375360
58 HW 102 126 0 1097653032
58 SW 111 141 0 1162602504
62 SW 114 154 0 1425522672
62 HW 114 140 0 1338283296
66 HW 120 150 0 1615364856
66 SW 113 163 0 1717967664
70 HW 134 169 0 1921526712
70 SW 115 176 0 2036196792
74 HW 139 183 0 2263022496
74 SW 124 190 0 2405873232
78 HW 141 197 0 2621491992
78 SW 132 205 0 2833480440
82 HW 137 203 0 3009442464
82 SW 137 215 0 3305741544
86 HW 137 217 0 3414578328
86 SW 148 232 0 3824600976
90 HW 141 235 0 3846431232
90 SW 150 249 0 4378079160
94 HW 139 247 0 4315665312
94 SW 140 259 0 4936803984
98 HW 150 263 0 4824876672
98 SW 149 273 0 5544950040
103 HW 155 275 0 5376838320
103 SW 150 285 0 6215085072
107 HW 158 292 0 5949977040
107 SW 151 301 0 6900241824
111 HW 159 305 0 6546668184
111 SW 163 317 0 7642726056
115 HW 158 320 0 7153870752
115 SW 164 332 0 8395311960
119 HW 161 331 0 7804171368
119 SW 160 344 0 9167204592
123 HW 168 354 0 8448904800
123 SW 166 365 0 9968614488
127 HW 164 372 0 9082642968
127 SW 156 380 0 10717524720
131 HW 166 386 0 9729532512
131 SW 164 398 0 11516763384
135 HW 171 403 0 10398288600
135 SW 164 412 0 12342168720
139 HW 156 419 0 11047031856
139 SW 166 432 0 13119206688
143 HW 156 437 0 11659157496
143 SW 166 448 0 13862608704
147 HW 164 458 0 12306381192
147 SW 164 464 0 14622219360
151 HW 166 476 0 12953288880
151 SW 178 486 0 15408385272
155 HW 172 490 0 13617761472
155 SW 177 502 0 16202353104
160 HW 165 504 0 14235567696
160 SW 173 517 0 17017383096
164 HW 154 516 0 14871523968
164 SW 167 527 0 17873943192
168 HW 141 523 0 15512442624
168 SW 155 537 0 18718618968
172 HW 143 540 0 16174523232
172 SW 159 553 0 19495183680
176 HW 146 550 0 16867716264
176 SW 162 572 0 20171647944
180 HW 152 570 0 17591338296
180 SW 164 588 0 20876063040
184 HW 154 584 0 18329554152
184 SW 164 606 0 21564071424
188 HW 150 601 0 19019340648
188 SW 158 623 0 22203803160
192 HW 155 611 0 19749432528
192 SW 155 637 0 22825849032
196 HW 159 638 0 20458262664
196 SW 166 661 0 23451425424
200 HW 154 652 0 21096225360
200 SW 162 682 0 24053007888
204 HW 157 673 0 21713529600
204 SW 170 704 0 24693040512
208 HW 164 684 0 22382249400
208 SW 167 715 0 25382125440
212 HW 170 702 0 23082322032
213 SW 175 737 0 26109486648
217 HW 168 716 0 23814914760
217 SW 167 755 0 26859673008
221 HW 169 731 0 24531908184
221 SW 170 768 0 27627040224
225 HW 180 751 0 25266466512
225 SW 177 788 0 28430830008
229 HW 180 764 0 26031667032
229 SW 177 805 0 29273148576
233 HW 180 780 0 26843561136
233 SW 175 821 0 30045128904
237 HW 180 794 0 27676538568
237 SW 174 836 0 30819610080
241 HW 181 819 0 28512738072
241 SW 175 861 0 31566166128
245 HW 180 836 0 29326432968
245 SW 171 879 0 32274708984
249 HW 187 853 0 30164221584
249 SW 167 894 0 32975637408
253 HW 180 868 0 31001961816
253 SW 162 908 0 33651955008
257 HW 172 886 0 31795728552
257 SW 165 923 0 34353353664
261 HW 185 913 0 32604845112
262 SW 159 944 0 35057467872
266 HW 186 930 0 33420151800
266 SW 166 964 0 35790352416
270 HW 185 947 0 34193834640
270 SW 169 981 0 36537938136
274 HW 169 961 0 34921375776
274 SW 161 991 0 37258755408
278 HW 166 982 0 35559492696
278 SW 170 1016 0 37997527680
282 HW 161 992 0 36152301024
282 SW 167 1030 0 38778440904
286 HW 166 1010 0 36686381760
286 SW 177 1053 0 39588110856
290 HW 163 1026 0 37242847656
290 SW 175 1067 0 40403063736
