Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
10 SW 12 12 0 0
10 HW 11 11 0 0
15 SW 27 27 0 0
15 HW 22 22 0 0
20 SW 40 40 0 0
20 HW 34 34 0 0
25 SW 52 52 0 0
25 HW 48 48 0 0
30 SW 59 63 0 240
30 HW 57 57 0 0
35 HW 70 70 0 0
35 SW 68 76 0 1082832
40 HW 82 88 0 4395384
40 SW 82 92 0 3052968
45 HW 96 104 0 6678504
45 SW 94 108 0 13694424
50 HW 101 115 0 10316376
50 SW 102 120 0 15472716
55 HW 108 130 0 25143048
55 SW 108 133 0 19984524
60 HW 119 151 0 37263240
61 SW 119 153 0 37298436
66 HW 137 171 0 40114872
66 SW 141 177 0 39720660
71 HW 144 188 0 56757456
71 SW 158 199 0 41699988
76 HW 145 205 0 80300808
76 SW 166 221 0 50537748
81 HW 163 233 0 90518904
81 SW 170 240 0 70763772
86 HW 172 252 0 103470696
86 SW 171 261 0 128230356
91 HW 184 274 0 132678000
91 SW 182 291 0 183692208
96 HW 177 297 0 173784744
96 SW 187 312 0 208106472
101 HW 184 319 0 203705712
101 SW 194 332 0 275478168
106 HW 195 345 0 228544848
106 SW 188 359 0 404208336
111 HW 187 371 3 333399024
111 SW 192 387 0 460729920
116 HW 193 399 3 419958000
116 SW 193 411 0 499927128
121 HW 182 418 3 543808944
122 SW 183 429 0 632567448
127 HW 184 443 3 585783576
127 SW 184 452 0 696523536
132 HW 186 471 3 682048080
132 SW 195 483 0 798901056
137 HW 188 487 3 711193392
137 SW 205 505 0 850880592
142 HW 183 510 3 800437680
142 SW 205 530 0 970733808
147 HW 179 536 3 879072264
147 SW 194 552 0 1051030080
152 HW 184 554 3 893003832
152 SW 198 580 0 1152194976
157 HW 195 580 3 960265152
157 SW 205 603 0 1222295952
162 HW 189 603 3 1078564032
162 SW 203 627 0 1334442504
167 HW 201 622 9 1098839952
167 SW 198 650 0 1396392348
172 HW 190 643 12 1203586776
172 SW 200 674 0 1425516492
177 HW 191 666 12 1263097584
177 SW 200 698 0 1494418332
182 HW 194 691 12 1339105824
182 SW 208 730 0 1578175572
188 HW 186 709 12 1546010928
188 SW 204 748 0 1680355020
193 HW 189 728 12 1643129712
193 SW 192 764 0 1751703276
198 HW 187 750 12 1717046856
198 SW 192 796 0 1861335492
203 HW 196 781 12 1791325368
203 SW 197 821 0 2027200380
208 HW 200 803 18 1857345336
208 SW 209 843 0 2062020228
213 HW 197 823 25 1928138688
213 SW 194 864 0 2200037100
218 HW 194 843 25 2109672432
218 SW 202 890 0 2221914408
223 HW 184 863 25 2274794928
223 SW 205 916 0 2282902440
228 HW 189 894 25 2346507576
228 SW 219 947 0 2335699968
233 HW 197 924 25 2408882112
233 SW 211 972 0 2503392864
238 HW 200 939 42 2472287832
238 SW 217 1002 0 2616375672
243 HW 186 951 53 2576458584
243 SW 212 1020 0 2692258416
248 HW 182 979 53 2718060408
249 SW 220 1048 0 2744859564
254 HW 177 998 53 2796655680
254 SW 217 1079 0 2861354628
259 HW 178 1022 53 2861128872
259 SW 228 1102 0 2916411084
264 HW 178 1045 53 2925044136
264 SW 226 1128 0 3037688604
269 HW 180 1067 53 2974500144
269 SW 205 1151 0 3262766436
274 HW 184 1092 53 3074866704
274 SW 215 1181 0 3292713108
279 HW 183 1113 53 3136881384
279 SW 217 1206 0 3354718716
284 HW 182 1134 53 3278186856
284 SW 218 1233 0 3416230320
289 HW 182 1158 53 3374787024
289 SW 217 1257 0 3508232496
294 HW 192 1182 53 3413619720
294 SW 215 1282 0 3568109208
299 HW 196 1205 56 3470124672
299 SW 210 1307 0 3698907792
304 HW 198 1229 59 3561392016
305 SW 208 1327 0 3776267760
309 HW 196 1252 59 3645008640
310 SW 205 1349 0 3902649792
314 HW 188 1267 64 3708414360
315 SW 202 1376 0 3982896288
319 HW 175 1294 64 3958308648
320 SW 216 1409 0 4030859952
325 HW 184 1321 64 4024192536
