Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
12 HW 2 2 0 0
12 SW 19 19 0 0
17 HW 2 2 0 0
17 SW 37 37 0 0
22 HW 33 33 0 0
22 SW 55 55 0 0
27 HW 33 33 0 0
27 SW 71 71 0 0
32 HW 67 98 0 0
32 SW 82 89 0 4776
37 HW 65 98 0 0
38 SW 74 112 0 23764344
43 HW 104 168 0 0
43 SW 71 121 0 24872640
48 HW 95 168 0 801360
48 SW 62 142 0 50496504
53 HW 120 224 0 1050840
53 SW 81 170 0 51016752
58 HW 102 224 0 2328480
58 SW 74 190 0 73134288
63 HW 148 294 0 2674728
63 SW 78 212 0 73158600
68 HW 137 294 0 10012464
68 SW 83 239 0 87867336
73 HW 158 357 0 17951976
73 SW 91 254 0 87927936
78 HW 136 357 0 29409912
78 SW 85 285 0 116928096
83 HW 162 421 0 59305176
83 SW 88 304 0 116952288
88 HW 153 421 0 63531216
88 SW 89 334 0 138068880
93 HW 170 468 0 79892568
93 SW 113 363 0 138073536
98 HW 151 468 0 99008784
98 SW 108 394 0 161490000
103 HW 170 517 0 156050496
103 SW 126 426 0 161511168
108 HW 155 517 0 189680400
109 SW 123 462 0 191320248
113 HW 166 562 0 280772352
114 SW 143 499 0 192250128
119 HW 154 562 0 320084352
119 SW 136 533 0 235302816
124 HW 170 608 0 364470624
124 SW 145 562 0 236089356
129 HW 154 608 0 439747056
129 SW 138 597 0 265892388
134 HW 168 654 0 472513608
134 SW 166 638 0 265912044
139 HW 155 654 0 515536056
139 SW 154 669 0 302780652
144 HW 172 699 0 599169312
144 SW 177 707 0 303846612
149 HW 152 699 0 697989096
149 SW 158 743 0 330489744
154 HW 169 747 0 765327528
154 SW 178 774 0 330819540
159 HW 146 747 0 886884768
159 SW 145 803 0 366206388
164 HW 166 801 0 932216040
165 SW 159 840 0 368370060
169 HW 155 801 0 955408608
170 SW 151 869 0 399848508
174 HW 166 846 0 991805472
175 SW 167 903 0 401301540
179 HW 151 846 0 1069513200
180 SW 154 942 0 443251980
184 HW 172 895 0 1101299976
185 SW 153 964 0 451460628
189 HW 156 895 0 1205206128
190 SW 131 986 0 490597416
195 HW 163 941 0 1286206992
195 SW 155 1030 0 491971944
200 HW 149 941 0 1360316160
200 SW 130 1054 0 533391672
205 HW 181 993 0 1373736672
205 SW 156 1088 0 533551944
210 HW 167 993 0 1438637760
210 SW 145 1119 0 557303952
215 HW 170 1029 0 1507996224
215 SW 170 1161 0 558348864
220 HW 158 1029 0 1565996544
221 SW 146 1193 0 610830504
225 HW 174 1075 0 1723457736
226 SW 166 1231 0 611173728
230 HW 163 1075 0 1787584680
231 SW 161 1266 0 635869224
235 HW 171 1117 0 1839214944
236 SW 176 1300 0 638734464
240 HW 152 1117 0 1991753064
241 SW 157 1342 0 684043236
245 HW 174 1169 0 2033083584
246 SW 167 1371 0 686990124
250 HW 158 1169 0 2068901352
251 SW 151 1397 0 712648944
255 HW 159 1211 0 2252210184
256 SW 165 1438 0 715263192
260 HW 149 1211 0 2297075760
261 SW 151 1472 0 766825416
265 HW 174 1262 0 2346392664
266 SW 167 1506 0 767457552
271 HW 159 1262 0 2433488400
272 SW 152 1530 0 800177232
276 HW 172 1306 0 2567422872
277 SW 168 1567 0 801574320
281 HW 157 1306 0 2659396320
282 SW 144 1597 0 842986488
286 HW 173 1350 0 2703108240
287 SW 168 1637 0 844944708
291 HW 162 1350 0 2795093784
292 SW 156 1667 0 882443820
296 HW 172 1391 0 2897134128
297 SW 174 1704 0 884412444
301 HW 154 1391 0 2996142912
302 SW 171 1749 0 910208676
306 HW 169 1438 0 3093833232
307 SW 186 1787 0 911983884
311 HW 155 1438 0 3198378960
312 SW 168 1815 0 936369420
316 HW 172 1487 0 3278108232
317 SW 171 1855 0 941774940
321 HW 157 1487 0 3387537720
322 SW 150 1882 0 979063884
326 HW 171 1533 0 3500635320
327 SW 158 1907 0 982426572
331 HW 156 1533 0 3581654328
333 SW 146 1945 0 1013353020
336 HW 170 1581 0 3625951392
338 SW 164 1981 0 1015565076
342 HW 156 1581 0 3680873280
343 SW 150 2012 0 1044556284
347 HW 174 1628 0 3755439072
348 SW 156 2049 0 1050926340
352 HW 156 1628 0 3869452944
353 SW 147 2080 0 1066865964
357 HW 173 1675 0 3963626352
358 SW 159 2106 0 1068075564
362 HW 159 1675 0 4049999352
363 SW 140 2143 0 1108888980
367 HW 167 1719 0 4112302824
368 SW 159 2181 0 1111888968
372 HW 155 1719 0 4205057976
373 SW 141 2213 0 1157150688
377 HW 171 1770 0 4372511976
378 SW 159 2253 0 1157527176
382 HW 162 1770 0 4436235216
384 SW 163 2296 0 1185842400
387 HW 175 1812 0 4485924072
389 SW 174 2327 0 1186680048
392 HW 158 1812 0 4593871800
394 SW 154 2359 0 1233118284
