Tempo Switch RegrasInstaladas RegrasAceitas VezesBloqueado BytesEnviados
9 HW 2 2 0 0
9 SW 52 52 0 0
14 HW 2 2 0 0
14 SW 96 96 0 0
19 HW 92 92 0 0
19 SW 155 156 0 1512
24 HW 92 92 0 0
24 SW 217 219 0 1512
29 HW 158 200 0 0
29 SW 276 282 0 520368
34 HW 149 200 0 344736
35 SW 233 335 0 70323360
39 HW 183 252 0 1610280
40 SW 288 401 0 71168568
44 HW 173 252 0 3548664
45 SW 280 467 0 146593176
49 HW 188 279 0 11495736
50 SW 319 524 0 150506232
54 HW 182 279 0 18461520
55 SW 334 596 0 242508408
60 HW 189 297 0 30701160
60 SW 398 687 0 248181612
65 HW 179 297 0 58642920
65 SW 422 759 0 306210660
70 HW 192 320 0 93328200
70 SW 449 818 0 313046412
75 HW 172 320 0 167316408
76 SW 473 904 0 359375724
80 HW 190 348 0 197241912
81 SW 545 1008 0 386310492
85 HW 176 348 0 291082680
86 SW 593 1124 0 465515100
90 HW 191 374 0 357352128
91 SW 631 1228 0 525278532
95 HW 181 374 0 409534272
96 SW 644 1320 0 639079212
100 HW 182 398 0 559157256
102 SW 640 1408 0 707808684
105 HW 162 398 0 722663424
107 SW 643 1512 0 858284436
110 HW 185 443 0 865223856
112 SW 669 1620 0 927313284
115 HW 175 443 0 962347176
117 SW 687 1719 0 1059642012
120 HW 189 471 0 1101777768
123 SW 716 1819 0 1135988940
125 HW 166 471 0 1423348416
128 SW 683 1919 0 1418615304
130 HW 185 517 0 1671553800
133 SW 710 2019 0 1513541688
136 HW 165 517 0 1922467176
138 SW 704 2128 0 1710460032
141 HW 184 562 0 2137115232
144 SW 701 2240 0 1919338296
146 HW 170 562 0 2400032376
149 SW 708 2360 0 2215253328
151 HW 186 597 0 2479655808
154 SW 723 2473 0 2335694712
156 HW 169 597 0 2619222480
159 SW 689 2573 0 2586624840
161 HW 189 643 0 2845810800
164 SW 701 2677 0 2707420032
166 HW 173 643 0 2996687232
170 SW 692 2773 0 2884588632
171 HW 190 682 0 3220458696
175 SW 737 2895 0 2989376400
176 HW 174 682 0 3470405904
180 SW 702 2984 0 3189326304
181 HW 191 722 0 3712850568
186 SW 720 3077 0 3294467760
186 HW 182 722 0 3787464744
191 SW 696 3177 0 3504681120
191 HW 192 756 0 4051751760
196 SW 753 3305 0 3564855876
196 HW 184 756 0 4155583824
201 SW 724 3392 0 3743085900
202 HW 170 756 0 4255256376
206 SW 749 3502 0 3862914924
207 HW 186 783 0 4339752984
212 SW 722 3617 0 4036590804
212 HW 162 783 0 4657703904
217 SW 735 3723 0 4157103252
217 HW 178 821 0 4759180272
222 HW 161 821 0 4940133408
222 SW 702 3828 0 4350636228
227 HW 184 860 0 5150664288
227 SW 697 3945 0 4536202776
232 HW 165 860 0 5390750232
233 SW 676 4053 0 4756483032
237 HW 179 895 0 5579422128
238 SW 685 4154 0 4890148368
242 HW 167 895 0 5735081016
243 SW 661 4263 0 5099460576
247 HW 182 931 0 5965955856
248 SW 677 4390 0 5269596864
252 HW 165 931 0 6231268008
254 SW 675 4491 0 5429088672
258 HW 183 969 0 6372345168
259 SW 661 4558 0 5513369064
263 HW 167 969 0 6543694080
264 SW 562 4603 0 5682366816
268 HW 176 1010 0 6729783480
269 SW 533 4647 0 5767194552
273 HW 162 1010 0 6843340728
275 SW 487 4704 0 5922138444
278 HW 177 1055 0 7067859120
280 SW 448 4746 0 6022824156
283 HW 166 1055 0 7163839368
285 SW 386 4784 0 6229209132
288 HW 167 1098 0 7323402240
290 SW 325 4811 0 6349455468
293 HW 144 1098 0 7522582536
295 SW 263 4839 0 6546196908
298 HW 177 1168 0 7657413624
300 SW 237 4870 0 6618042612
303 HW 158 1168 0 7850954160
305 SW 206 4896 0 6716451132
308 HW 149 1216 0 7969035312
310 SW 194 4926 0 6769100484
313 HW 115 1216 0 8203114080
316 SW 139 4950 0 6946728732
318 HW 191 1312 0 8334410112
321 SW 84 4970 0 6967886148
323 HW 177 1312 0 8448883632
326 SW 82 4993 0 6989990376
328 HW 162 1340 0 8569922256
331 SW 82 5005 0 6998763000
333 HW 76 1340 0 8623921824
336 SW 50 5019 0 7036445064
339 HW 99 1388 0 8833457808
341 SW 11 5028 0 7036517640
344 HW 85 1388 0 8983851912
346 SW 12 5029 0 7036517640
349 HW 82 1398 0 9088697016
351 SW 7 5034 0 7036532760
354 HW 21 1398 0 9166628520
356 SW 9 5036 0 7036532760
359 HW 23 1403 0 9196443648
361 SW 4 5036 0 7036540320
364 HW 9 1403 0 9201425688
366 SW 4 5036 0 7036540320
369 HW 7 1403 0 9206248968
371 SW 4 5036 0 7036540320
374 HW 2 1403 0 9206248968
376 SW 2 5036 0 7036540500
379 HW 2 1403 0 9206248968
381 SW 2 5036 0 7036540500
