Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
10 HW 12 12 0 0
10 SW 15 15 0 0
15 HW 17 17 0 0
15 SW 23 23 0 0
20 HW 24 24 0 0
20 SW 30 30 0 0
25 HW 32 32 0 0
25 SW 34 37 0 207
30 HW 41 41 0 0
30 SW 42 47 0 327
35 HW 56 56 0 0
35 SW 59 64 0 327
40 HW 66 68 0 352296
40 SW 69 74 0 327
45 HW 71 78 0 8485344
45 SW 75 86 0 2879175
50 HW 84 90 0 8485344
50 SW 83 98 0 12726951
55 HW 84 98 0 22958208
55 SW 88 105 0 12727131
60 HW 96 116 0 24560928
60 SW 96 123 0 29552667
65 HW 100 126 0 30199176
65 SW 105 138 0 34800819
70 HW 108 142 0 40027176
70 SW 110 147 0 42549819
75 HW 107 151 0 46722312
75 SW 113 160 0 51945387
80 HW 110 164 0 68366592
81 SW 109 170 0 72628155
86 HW 101 175 0 102280752
86 SW 111 182 0 81139383
91 HW 105 187 0 147498624
91 SW 112 197 0 119705967
96 HW 109 201 0 166162752
96 SW 114 205 0 146159919
101 HW 120 224 0 188640144
101 SW 126 227 0 198351315
106 HW 136 246 0 202998096
106 SW 130 243 0 232572411
111 HW 132 256 0 236268144
111 SW 144 261 0 255684843
116 HW 126 274 0 324195480
116 SW 150 283 0 293332311
121 HW 116 288 0 426001464
121 SW 154 303 0 336982239
126 HW 129 308 0 438213888
126 SW 149 319 0 406387695
131 HW 139 327 0 461652912
131 SW 157 342 0 437445687
136 HW 136 340 0 468287568
136 SW 147 356 0 587561583
141 HW 135 358 0 527942016
141 SW 147 370 0 695985591
146 HW 127 371 0 581729904
146 SW 140 391 0 780261567
151 HW 133 391 0 626743656
151 SW 142 407 0 797398755
156 HW 127 403 0 691473888
156 SW 149 424 0 823185915
162 HW 140 426 0 734723136
162 SW 142 443 0 946043475
167 HW 141 443 0 768560184
167 SW 147 460 0 966478155
172 HW 150 464 0 790648992
172 SW 151 482 0 1035869883
177 HW 144 484 0 844938864
177 SW 154 500 0 1053398922
182 HW 153 508 0 866749464
182 SW 166 522 0 1064628546
187 HW 156 525 0 890667912
187 SW 170 548 0 1113496386
192 HW 159 546 0 921511200
192 SW 181 575 0 1172260266
197 HW 153 566 0 989874768
197 SW 174 588 0 1231450530
202 HW 152 577 0 1011723168
202 SW 161 602 0 1280537790
207 HW 156 599 0 1089501960
207 SW 154 622 0 1375387182
212 HW 152 617 0 1158063600
212 SW 170 648 0 1383175494
217 HW 149 632 0 1233910056
217 SW 174 672 0 1468423566
222 HW 138 643 0 1305222024
222 SW 170 694 0 1599634926
227 HW 143 663 0 1354309104
227 SW 170 718 0 1651575270
233 HW 154 683 0 1366442904
233 SW 155 729 0 1724993574
238 HW 159 696 0 1372487880
238 SW 135 741 0 1859375598
243 HW 155 715 0 1502477544
243 SW 125 757 0 1954738950
248 HW 152 733 0 1606073736
248 SW 139 777 0 1969207278
253 HW 160 759 0 1647121512
253 SW 146 794 0 1995622038
258 HW 153 770 0 1692569208
258 SW 145 809 0 2061034182
263 HW 156 793 0 1757774208
263 SW 152 837 0 2121656430
268 HW 143 812 0 1866131688
268 SW 155 855 0 2138153862
273 HW 150 825 0 1894732680
273 SW 163 875 0 2168820246
278 HW 147 846 0 1990699320
278 SW 148 894 0 2325283698
283 HW 138 860 0 2070965352
283 SW 144 910 0 2374683762
288 HW 145 874 0 2083366776
288 SW 141 927 0 2415586386
293 HW 143 897 0 2189048016
293 SW 141 945 0 2468371818
298 HW 151 919 0 2232041736
298 SW 140 960 0 2483481414
303 HW 152 933 0 2254011096
304 SW 134 974 0 2539576734
308 HW 140 947 0 2320858128
309 SW 135 991 0 2590472166
313 HW 126 965 0 2459877456
314 SW 138 1010 0 2643913806
318 HW 134 985 0 2507074536
319 SW 143 1029 0 2656768830
324 HW 129 996 0 2558041032
324 SW 140 1048 0 2756229702
329 HW 121 1012 0 2636504760
329 SW 131 1063 0 2818569642
334 HW 115 1024 0 2748122112
334 SW 131 1081 0 2907842658
339 HW 125 1040 0 2759465136
339 SW 128 1098 0 3030104490
344 HW 119 1054 0 2830787688
344 SW 127 1111 0 3046621698
349 HW 131 1074 0 2857704312
349 SW 127 1131 0 3168448074
354 HW 131 1086 0 2888973984
354 SW 117 1141 0 3330829314
359 HW 130 1103 0 2941063896
359 SW 122 1156 0 3353920698
364 HW 125 1116 0 2974349064
364 SW 117 1171 0 3429900210
369 HW 123 1130 0 3080349336
369 SW 124 1186 0 3441787554
374 HW 126 1143 0 3130650552
375 SW 133 1203 0 3457169130
379 HW 129 1154 0 3138460032
380 SW 133 1215 0 3502290234
384 HW 132 1169 0 3163392912
385 SW 135 1229 0 3568323810
389 HW 143 1194 0 3231165288
390 SW 133 1247 0 3599253522
394 HW 146 1209 0 3274349520
395 SW 137 1263 0 3618090018
399 HW 143 1222 0 3332476848
400 SW 137 1281 0 3726550314
405 HW 134 1239 0 3441664416
405 SW 141 1297 0 3780156762
410 HW 139 1260 0 3465280344
410 SW 149 1321 0 3863747682
415 HW 141 1276 0 3490031784
415 SW 146 1340 0 3994966722
420 HW 137 1288 0 3566274384
420 SW 146 1354 0 4052138466
425 HW 133 1310 0 3684692712
425 SW 127 1367 0 4147826898
430 HW 135 1326 0 3716045544
430 SW 131 1387 0 4193378922
435 HW 132 1337 0 3777665592
435 SW 122 1396 0 4213729110
440 HW 115 1346 0 3864312264
440 SW 129 1414 0 4261473534
445 HW 114 1362 0 3897945192
445 SW 123 1427 0 4310828238
450 HW 121 1382 0 3935435232
450 SW 129 1445 0 4420564842
455 HW 133 1398 0 3943941744
455 SW 123 1461 0 4499067882
460 HW 132 1411 0 4019877408
460 SW 141 1484 0 4527165378
465 HW 122 1425 0 4090521072
466 SW 130 1496 0 4638637578
470 HW 124 1446 0 4134852912
471 SW 128 1512 0 4746480978
475 HW 131 1460 0 4166654808
476 SW 114 1522 0 4808808942
480 HW 139 1482 0 4214382600
481 SW 121 1539 0 4834556790
485 HW 130 1496 0 4338481512
486 SW 123 1555 0 4890948342
491 HW 128 1513 0 4441014768
491 SW 137 1579 0 4908160950
496 HW 124 1529 0 4501202952
496 SW 142 1594 0 4927857774
501 HW 133 1548 0 4524037176
501 SW 147 1613 0 5027238510
506 HW 132 1565 0 4610965080
506 SW 138 1634 0 5094702558
511 HW 128 1579 0 4692882216
511 SW 137 1647 0 5160609126
516 HW 130 1593 0 4725042456
516 SW 139 1663 0 5191532550
521 HW 129 1606 0 4751980248
521 SW 136 1682 0 5246447058
526 HW 135 1622 0 4779218928
526 SW 143 1699 0 5278147650
531 HW 135 1640 0 4807066944
531 SW 142 1716 0 5355956682
536 HW 143 1657 0 4842195240
536 SW 138 1730 0 5457381822
541 HW 150 1675 0 4895872752
541 SW 141 1749 0 5514000174
546 HW 144 1695 0 4967990616
546 SW 143 1771 0 5563253574
551 HW 134 1705 0 5001671928
552 SW 146 1791 0 5631366150
556 HW 126 1717 0 5074884480
557 SW 139 1805 0 5723979174
562 HW 130 1737 0 5116151496
562 SW 131 1819 0 5754976686
567 HW 136 1749 0 5168955072
567 SW 124 1828 0 5792794950
572 HW 142 1769 0 5269870488
572 SW 124 1852 0 5866617018
577 HW 135 1784 0 5331815616
577 SW 130 1868 0 5889443682
582 HW 137 1802 0 5399191848
582 SW 138 1886 0 5908259010
587 HW 140 1823 0 5480531400
587 SW 132 1906 0 5992267242
592 HW 137 1832 0 5501215560
592 SW 135 1921 0 6013717986
597 HW 135 1848 0 5563877376
597 SW 136 1938 0 6055370562
602 HW 121 1856 0 5689108776
602 SW 127 1951 0 6169999998
607 HW 132 1873 0 5711970216
607 SW 127 1967 0 6190815702
612 HW 129 1889 0 5774943504
612 SW 126 1984 0 6214523982
617 HW 138 1903 0 5787738048
617 SW 121 1995 0 6283942926
622 HW 137 1922 0 5827582272
622 SW 114 2006 0 6314689446
627 HW 135 1942 0 5895415128
627 SW 111 2025 0 6380260470
632 HW 135 1956 0 5932540776
633 SW 115 2039 0 6420881862
637 HW 129 1972 0 5977572672
638 SW 124 2055 0 6458527638
642 HW 130 1991 0 6030451848
643 SW 131 2073 0 6479000238
648 HW 132 2007 0 6107832984
648 SW 130 2086 0 6517318854
653 HW 132 2021 0 6137008536
653 SW 131 2101 0 6547755414
658 HW 123 2036 0 6243723984
658 SW 129 2120 0 6658532214
663 HW 123 2050 0 6255761016
663 SW 135 2133 0 6671109030
668 HW 119 2060 0 6277396224
668 SW 134 2149 0 6757876662
673 HW 124 2077 0 6304940328
673 SW 135 2169 0 6789610698
678 HW 128 2095 0 6383909064
678 SW 141 2185 0 6820088082
683 HW 130 2107 0 6414068928
683 SW 131 2197 0 6879428034
688 HW 131 2121 0 6479001768
688 SW 134 2218 0 6915702606
693 HW 118 2127 0 6541943304
693 SW 133 2231 0 7005273486
698 HW 119 2142 0 6571446960
698 SW 137 2250 0 7103447646
703 HW 124 2159 0 6600170424
704 SW 126 2260 0 7177024710
708 HW 137 2174 0 6600994464
709 SW 122 2272 0 7219534590
713 HW 144 2191 0 6654753624
714 SW 123 2288 0 7233835086
718 HW 145 2213 0 6726446616
719 SW 140 2312 0 7258713654
723 HW 144 2229 0 6744543744
724 SW 147 2329 0 7334213862
728 HW 146 2243 0 6786444288
729 SW 155 2349 0 7405846374
734 HW 138 2259 0 6905101512
734 SW 150 2372 0 7487456694
739 HW 136 2271 0 7003165296
739 SW 148 2386 0 7530979614
744 HW 144 2291 0 7038289056
744 SW 136 2400 0 7598529726
749 HW 140 2303 0 7092919128
749 SW 128 2418 0 7724981490
754 HW 161 2332 0 7111020792
754 SW 141 2441 0 7758830634
759 HW 155 2348 0 7189643280
759 SW 147 2458 0 7800614754
764 HW 160 2364 0 7262759064
764 SW 146 2476 0 7853899266
769 HW 145 2382 0 7353793560
769 SW 137 2491 0 7969921074
774 HW 141 2398 0 7420047888
775 SW 130 2504 0 8022292218
779 HW 145 2416 0 7469643000
780 SW 132 2522 0 8041859190
784 HW 125 2420 0 7513497048
785 SW 120 2530 0 8108314614
789 HW 122 2429 0 7545552960
790 SW 116 2534 0 8132223870
794 HW 114 2440 0 7608449136
795 SW 106 2542 0 8165111502
799 HW 111 2446 0 7629074328
800 SW 99 2551 0 8194184238
804 HW 101 2454 0 7725229968
805 SW 97 2557 0 8207432382
809 HW 91 2464 0 7775933376
810 SW 93 2567 0 8235452886
814 HW 86 2473 0 7829346288
815 SW 78 2570 0 8301377598
820 HW 77 2478 0 7884960672
820 SW 79 2583 0 8373758550
825 HW 60 2483 0 7958942832
825 SW 69 2589 0 8460920994
830 HW 47 2488 0 7995525672
830 SW 67 2593 0 8487049866
835 HW 42 2491 0 8014728072
835 SW 45 2599 0 8607126858
840 HW 31 2492 0 8070288024
840 SW 39 2603 0 8628170994
845 HW 27 2498 0 8163719040
845 SW 36 2608 0 8636346378
850 HW 22 2499 0 8213338344
850 SW 24 2608 0 8715095874
855 HW 22 2501 0 8213817648
855 SW 22 2612 0 8758745922
860 HW 10 2501 0 8247554904
860 SW 13 2613 0 8796595818
865 HW 8 2501 0 8255196552
865 SW 14 2614 0 8796595818
870 HW 5 2502 0 8277787344
870 SW 11 2617 0 8878401246
875 HW 5 2502 0 8277787344
875 SW 10 2618 0 8886543366
880 HW 6 2503 0 8277787344
881 SW 8 2618 0 8886857862
885 HW 4 2503 0 8279123952
886 SW 6 2620 0 8893789050
890 HW 4 2503 0 8279123952
891 SW 4 2620 0 8895866538
895 HW 2 2503 0 8290116192
896 SW 4 2620 0 8895866538
900 HW 2 2503 0 8290116192
901 SW 2 2620 0 8895866718
905 HW 2 2503 0 8290116192
906 SW 2 2620 0 8895866718
