Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
8 HW 2 2 0 0
12 SW 4 4 0 0
13 HW 46 46 0 0
17 SW 6 6 0 0
18 HW 81 81 0 0
22 SW 6 6 0 0
23 HW 145 145 0 0
27 SW 63 83 0 120
28 HW 190 195 0 7560
32 SW 118 316 0 300
33 HW 200 208 47 12096
37 SW 123 591 0 300
39 HW 199 210 118 2488752
42 SW 124 787 0 300
43 HW 176 255 138 24113376
47 SW 122 789 0 300
48 HW 183 319 138 47903184
52 SW 250 1064 0 300
54 HW 200 362 155 67677120
57 SW 258 1339 0 136380
59 HW 200 376 220 79803360
62 SW 260 1595 0 1730148
63 HW 166 386 268 154639800
67 SW 209 1648 0 6834660
68 HW 160 444 268 221869368
72 SW 282 1758 0 8116836
74 HW 198 523 277 243274752
77 SW 337 2034 0 15909864
79 HW 200 557 309 322719768
82 SW 333 2308 0 37649400
84 HW 200 561 394 338433984
87 SW 294 2528 0 57482304
89 HW 162 601 430 437311224
92 SW 334 2638 0 62113680
94 HW 181 687 430 482606208
97 SW 406 2913 0 77684256
99 HW 200 747 448 565781328
102 SW 409 3188 0 129645648
104 HW 200 768 500 631541232
107 SW 363 3410 0 175755600
109 HW 160 802 533 820028664
112 SW 309 3412 0 237647808
114 HW 175 878 533 911569680
117 SW 403 3632 0 271498464
119 HW 196 966 543 995228640
122 SW 431 3907 0 303073680
124 HW 200 999 596 1036383768
127 SW 424 4181 0 378034224
129 HW 185 1022 656 1159722144
132 SW 370 4401 0 468642336
134 HW 179 1101 658 1342241712
137 SW 404 4623 0 549679488
139 HW 197 1172 664 1420265448
142 SW 416 4898 0 637582632
144 HW 200 1207 700 1576321992
147 SW 405 5173 0 706930512
149 HW 190 1249 727 1682093952
152 SW 410 5448 0 769801104
154 HW 187 1321 738 1791092520
157 SW 443 5723 0 795110472
159 HW 200 1390 753 1854669096
162 SW 449 5999 0 882800424
164 HW 200 1432 798 2074972032
167 SW 439 6276 0 976110480
169 HW 181 1477 818 2119982760
172 SW 458 6531 0 1076350032
174 HW 195 1557 818 2181530232
178 SW 474 6806 0 1148784024
179 HW 204 1612 835 2211935040
182 SW 475 7081 0 1240792368
184 HW 200 1663 865 2322323136
187 SW 463 7356 0 1357366056
189 HW 197 1726 897 2400206256
192 SW 484 7631 0 1427844912
194 HW 196 1803 903 2545135992
197 SW 505 7907 0 1517013600
199 HW 200 1870 939 2663809848
202 SW 505 8182 0 1673044440
204 HW 200 1923 962 2757621888
207 SW 485 8457 0 1795720560
209 HW 200 1982 1009 2883287232
212 SW 472 8734 0 1888112952
214 HW 198 2040 1038 2951912376
217 SW 477 9009 0 2007495936
219 HW 197 2096 1068 3062199168
222 SW 472 9284 0 2115600912
224 HW 198 2155 1090 3142610352
227 SW 490 9561 0 2233266264
229 HW 192 2227 1105 3309351278
232 SW 492 9836 0 2393418996
234 HW 196 2295 1125 3402882086
237 SW 492 10106 0 2528393724
239 HW 200 2358 1154 3484570910
242 SW 467 10380 0 2642791764
244 HW 196 2411 1169 3513008606
247 SW 467 10654 0 2756521380
249 HW 200 2476 1194 3622173494
252 SW 465 10929 0 2948126556
254 HW 194 2539 1213 3845178374
257 SW 472 11206 0 3026092836
259 HW 191 2589 1230 3955026686
263 SW 440 11382 0 3108534636
264 HW 161 2627 1230 4009812494
267 SW 448 11545 0 3251389908
269 HW 129 2661 1230 4065094238
272 SW 405 11545 0 3363193356
274 HW 118 2683 1230 4130161646
277 SW 336 11545 0 3607145484
279 HW 144 2715 1230 4181534870
282 SW 300 11587 0 3716310492
284 HW 116 2755 1230 4343042174
287 SW 286 11589 0 3810022740
289 HW 119 2780 1230 4482314006
292 SW 264 11589 0 3901926636
294 HW 127 2807 1230 4552106414
297 SW 193 11589 0 4024708596
299 HW 117 2828 1230 4630302518
302 SW 159 11589 0 4188542868
304 HW 124 2870 1230 4680160718
307 SW 136 11589 0 4300993512
309 HW 115 2893 1230 4778212406
312 SW 117 11589 0 4405574016
314 HW 111 2913 1230 4859396222
317 SW 90 11593 0 4680127512
319 HW 112 2949 1230 4871877782
322 SW 75 11593 0 4741100424
324 HW 126 2992 1230 4938327158
327 SW 60 11593 0 4871610216
329 HW 118 3014 1230 5027374886
332 SW 41 11593 0 4977294660
334 HW 121 3050 1230 5061148430
337 SW 25 11593 0 5028696732
339 HW 106 3081 1230 5096698574
342 SW 18 11593 0 5048470668
344 HW 85 3117 1230 5254704086
347 SW 8 11594 0 5086101324
349 HW 65 3132 1230 5285550398
352 SW 8 11597 0 5090253276
354 HW 38 3136 1230 5337167054
357 SW 7 11597 0 5090439252
359 HW 19 3138 1230 5387797886
362 SW 6 11597 0 5093301468
364 HW 5 3138 1230 5418009158
367 SW 2 11597 0 5093301708
369 HW 3 3138 1230 5444012534
372 SW 2 11597 0 5093301708
374 HW 2 3138 1230 5444012534
