Timestamp,IpOri,PortaOri,IpDest,PortaDest,?,Tempo,BytesEnv,Banda(bps),Jitter,PctPerdido,PctEnv,%Perda,ForaOrdem
20200217105618,10.1.0.2,18506,10.1.0.1,14006,3,0.0-8.6,139650,130046
20200217105618,10.1.0.1,14006,10.1.0.2,18506,3,0.0-8.6,139650,130115,0.129,0,95,0.000,0
20200217105621,10.1.0.2,18512,10.1.0.1,14012,3,0.0-11.4,2205000,1547257
20200217105621,10.1.0.1,14012,10.1.0.2,18512,3,0.0-11.4,2205000,1547896,0.090,0,1500,0.000,0
20200217105622,10.1.0.2,18569,10.1.0.1,14069,3,0.0-6.9,58800,68607
20200217105622,10.1.0.1,14069,10.1.0.2,18569,3,0.0-6.7,57330,68618,0.078,1,40,2.500,0
20200217105624,10.1.0.2,18524,10.1.0.1,14024,3,0.0-13.0,1699320,1045495
20200217105624,10.1.0.1,14024,10.1.0.2,18524,3,0.0-13.0,1699320,1045922,0.111,0,1156,0.000,0
20200217105624,10.1.0.2,18585,10.1.0.1,14085,3,0.0-6.4,468930,581628
20200217105624,10.1.0.1,14085,10.1.0.2,18585,3,0.0-6.4,468930,582025,0.103,0,319,0.000,0
20200217105626,10.1.0.2,18604,10.1.0.1,14104,3,0.0-6.3,1203930,1525738
20200217105626,10.1.0.1,14104,10.1.0.2,18604,3,0.0-6.3,1203930,1526735,0.073,0,819,0.000,0
20200217105627,10.1.0.2,18631,10.1.0.1,14131,3,0.0-5.7,1021650,1441780
20200217105627,10.1.0.1,14131,10.1.0.2,18631,3,0.0-5.7,1021650,1442677,0.115,0,695,0.000,0
20200217105628,10.1.0.2,18532,10.1.0.1,14032,3,0.0-16.5,4802490,2323450
20200217105628,10.1.0.1,14032,10.1.0.2,18532,3,0.0-16.5,4802490,2324171,0.073,0,3267,0.000,0
20200217105630,10.1.0.2,18647,10.1.0.1,14147,3,0.0-6.6,1831620,2228197
20200217105630,10.1.0.2,18617,10.1.0.1,14117,3,0.0-9.6,2712150,2264053
20200217105631,10.1.0.2,18630,10.1.0.1,14130,3,0.0-9.3,9056670,7805906
20200217105631,10.1.0.2,18605,10.1.0.1,14105,3,0.0-11.0,16170,11759
20200217105631,10.1.0.2,18632,10.1.0.1,14132,3,0.0-9.3,291060,250878
20200217105631,10.1.0.2,18637,10.1.0.1,14137,3,0.0-8.7,355740,328702
20200217105632,10.1.0.2,18504,10.1.0.1,14004,3,0.0-23.5,976080,332799
20200217105632,10.1.0.2,18674,10.1.0.1,14174,3,0.0-6.4,848190,1058809
20200217105633,10.1.0.2,18667,10.1.0.1,14167,3,0.0-7.1,89670,101375
20200217105634,10.1.0.2,18663,10.1.0.1,14163,3,0.0-8.3,33810,32767
20200217105635,10.1.0.2,18563,10.1.0.1,14063,3,0.0-19.7,3388350,1376253
20200217105635,10.1.0.2,18538,10.1.0.1,14038,3,0.0-23.0,3867570,1343485
20200217105635,10.1.0.2,18700,10.1.0.1,14200,3,0.0-5.9,363090,492536
20200217105637,10.1.0.2,18689,10.1.0.1,14189,3,0.0-8.6,1594950,1479670
20200217105637,10.1.0.2,18718,10.1.0.1,14218,3,0.0-6.5,999600,1225716
20200217105637,10.1.0.2,18650,10.1.0.1,14150,3,0.0-12.7,1336230,839676
20200217105637,10.1.0.2,18507,10.1.0.1,14007,3,0.0-27.8,1070160,308223
20200217105638,10.1.0.2,18713,10.1.0.1,14213,3,0.0-7.6,793800,836602
20200217105639,10.1.0.2,18696,10.1.0.1,14196,3,0.0-9.9,989310,797691
20200217105639,10.1.0.2,18628,10.1.0.1,14128,3,0.0-17.8,2581320,1158139
20200217105639,10.1.0.1,14128,10.1.0.2,18628,3,0.0-17.8,2581320,1158476,0.073,0,1756,0.000,0
20200217105639,10.1.0.2,18690,10.1.0.1,14190,3,0.0-11.3,385140,273405
20200217105640,10.1.0.1,14190,10.1.0.2,18690,3,0.0-11.3,385140,273514,0.076,0,262,0.000,0
20200217105640,10.1.0.2,18730,10.1.0.1,14230,3,0.0-8.1,2169720,2146293
20200217105641,10.1.0.2,18621,10.1.0.1,14121,3,0.0-19.6,1206870,493566
20200217105641,10.1.0.1,14121,10.1.0.2,18621,3,0.0-19.6,1206870,493706,62.581,0,821,0.000,0
20200217105641,10.1.0.2,18768,10.1.0.1,14268,3,0.0-6.0,1087800,1440754
20200217105641,10.1.0.2,18527,10.1.0.1,14027,3,0.0-30.5,3739680,980990
20200217105642,10.1.0.2,18662,10.1.0.1,14162,3,0.0-16.4,704130,344063
20200217105642,10.1.0.1,14162,10.1.0.2,18662,3,0.0-16.4,704130,344168,0.264,0,479,0.000,0
20200217105642,10.1.0.1,14027,10.1.0.2,18527,3,0.0-30.5,3739680,981198,0.640,0,2544,0.000,0
20200217105642,10.1.0.2,18723,10.1.0.1,14223,3,0.0-11.1,4899510,3523550
20200217105642,10.1.0.2,18595,10.1.0.1,14095,3,0.0-23.4,621810,212991
