Tempo Switch RegrasInstaladas RegrasAceitas RegrasBloqueadas BytesEnviados
8 HW 7 7 0 0
8 SW 7 7 0 0
13 HW 20 20 0 0
13 SW 24 24 0 0
18 HW 32 32 0 0
18 SW 38 38 0 0
23 HW 47 47 0 0
23 SW 51 51 0 0
28 HW 67 67 0 0
28 SW 69 73 0 240
33 HW 83 83 0 0
33 SW 82 89 0 31992
38 HW 93 95 0 281232
38 SW 97 103 0 31992
43 HW 108 116 0 2119824
43 SW 107 121 0 12953544
48 HW 117 129 0 3858624
48 SW 116 134 0 15229104
53 HW 134 150 0 11042136
53 SW 131 157 0 26348352
59 HW 137 167 0 25090128
59 SW 138 174 0 41388216
64 HW 150 190 0 34181784
64 SW 153 198 0 48745608
69 HW 153 209 0 52870104
69 SW 155 217 0 72798624
74 SW 160 236 0 111673776
74 HW 159 229 0 91173600
79 SW 179 269 0 132876552
79 HW 173 257 0 130279968
84 SW 185 288 0 161403456
84 HW 180 274 0 173996424
89 SW 191 309 0 185792016
89 HW 178 292 0 236688480
94 SW 176 324 0 231050712
94 HW 180 313 0 272046600
99 SW 180 346 0 289515216
99 HW 191 338 0 292203072
104 SW 189 373 0 338860968
104 HW 193 353 0 348503904
109 SW 196 390 0 352192272
109 HW 186 370 0 395099208
114 SW 191 411 0 431306160
114 HW 180 394 0 461172096
119 SW 174 428 0 582675624
120 HW 188 418 0 530432280
125 SW 178 448 0 617472792
125 HW 192 436 0 576295776
130 SW 182 474 0 708879240
130 HW 189 461 0 654590160
135 SW 181 491 0 749364552
135 HW 174 476 0 745792488
140 SW 181 513 0 823611312
140 HW 178 498 0 808543512
145 SW 188 544 0 931928088
145 HW 181 525 0 901223064
150 SW 193 571 0 978332880
150 HW 186 550 0 963263448
155 SW 205 603 0 1070852160
155 HW 194 577 0 1023026760
160 SW 191 618 0 1158944304
160 HW 198 599 3 1063126512
165 SW 188 636 0 1213953888
165 HW 194 618 12 1124571168
170 SW 185 665 0 1321792872
170 HW 195 639 14 1166320512
175 SW 200 690 0 1393977264
175 HW 188 660 14 1304127216
180 SW 202 713 0 1455703152
180 HW 180 683 14 1452141432
185 SW 207 743 0 1547815824
186 HW 184 708 14 1541187648
191 SW 204 764 0 1656687384
191 HW 196 735 14 1594258848
196 SW 211 790 0 1735899552
196 HW 194 749 24 1637642664
201 SW 212 816 0 1844901144
201 HW 197 772 24 1745241120
206 SW 204 837 0 1926688248
206 HW 182 797 24 1879851456
211 SW 204 866 0 2021923080
211 HW 192 822 24 1906736328
216 SW 201 887 0 2110567464
216 HW 194 848 25 1973218968
221 SW 207 903 0 2148532272
221 HW 194 869 27 2080956528
226 SW 206 934 0 2362513536
226 HW 199 895 27 2127554856
231 SW 223 967 0 2409848208
